07:02:00.090 [main] DEBUG	appLog: Program start
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>> Starting attribute org.hibernate.persister.walking.internal.CompositionSingularSubAttributesHelper$1$1$1@19bedeb8
07:02:02.307 [main] DEBUG	o.h.l.p.b.i.s.QuerySpacesImpl: Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1ba467c2]
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Pushing fetch source to stack : org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@63f6bed1
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: ...... Registering AssociationKey : AssociationKey(table=Subscriptions, columns={student_id}) -> org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@63f6bed1
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>>>> Starting entity identifier : entities.Student
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : student.age
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>>>> Starting attribute Attribute(name=age, type=integer [non-identifier])
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<<<< Finishing up attribute : Attribute(name=age, type=integer [non-identifier])
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : student.courses
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Property path deemed to be circular : student.courses
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : student.name
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>>>> Starting attribute Attribute(name=name, type=string [non-identifier])
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<<<< Finishing up attribute : Attribute(name=name, type=string [non-identifier])
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : student.registrationDate
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >>>>>> Starting attribute Attribute(name=registrationDate, type=timestamp [non-identifier])
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<<<< Finishing up attribute : Attribute(name=registrationDate, type=timestamp [non-identifier])
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : student.subscriptions
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Property path deemed to be circular : student.subscriptions
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Popped fetch owner from stack : org.hibernate.loader.plan.build.internal.returns.EntityAttributeFetchImpl@63f6bed1
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<< Finishing up attribute : org.hibernate.persister.walking.internal.CompositionSingularSubAttributesHelper$1$1$1@19bedeb8
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: <<<< Finishing composite : key
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Popped fetch owner from stack : org.hibernate.loader.plan.build.internal.returns.EncapsulatedEntityIdentifierDescription@32f5ecc4
07:02:02.307 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finished entity identifier : entities.Subscription
07:02:02.307 [main] DEBUG	o.h.p.w.s.MetamodelGraphWalker: Visiting attribute path : subscriptionDate
07:02:02.308 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: >> Starting attribute Attribute(name=subscriptionDate, type=timestamp [non-identifier])
07:02:02.308 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: << Finishing up attribute : Attribute(name=subscriptionDate, type=timestamp [non-identifier])
07:02:02.308 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Popped fetch owner from stack : org.hibernate.loader.plan.build.internal.returns.CollectionFetchableElementEntityGraph@a6e4897
07:02:02.308 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy:  Finished collection element graph : entities.Course.subscriptions
07:02:02.308 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy: Popped collection reference from stack : org.hibernate.loader.plan.build.internal.returns.CollectionReturnImpl@7ccfdaef
07:02:02.308 [main] TRACE	o.h.l.p.b.i.AbstractLoadPlanBuildingAssociationVisitationStrategy:  Finished root collection : entities.Course.subscriptions
07:02:02.308 [main] DEBUG	o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy: Building LoadPlan...
07:02:02.308 [main] DEBUG	o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor: processing queryspace <gen:0>
07:02:02.309 [main] DEBUG	o.h.l.p.b.s.LoadPlanTreePrinter: LoadPlan(collection=entities.Course.subscriptions)
    - Returns
       - CollectionReturnImpl(collection=entities.Course.subscriptions, querySpaceUid=<gen:0>, path=[entities.Course.subscriptions])
          - (collection element) CollectionFetchableElementEntityGraph(entity=entities.Subscription, querySpaceUid=<gen:1>, path=[entities.Course.subscriptions].<elements>)
             - (entity id) 
                - EntityAttributeFetchImpl(entity=entities.Student, querySpaceUid=<gen:2>, path=[entities.Course.subscriptions].<elements>.id.student)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=entities.Course.subscriptions)
          - SQL table alias mapping - subscripti0_
          - alias suffix - 0_
          - suffixed key columns - {course_i2_2_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - course_i2_2_1_, student_3_2_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=entities.Subscription)
                - SQL table alias mapping - subscripti0_
                - alias suffix - 1_
                - suffixed key columns - {course_i2_2_1_, student_3_2_1_}
                - JOIN (JoinDefinedByMetadata(id)) : <gen:1> -> <gen:1>-id
                   - CompositeQuerySpaceImpl(uid=<gen:1>-id)
                      - SQL table alias mapping - subscripti0_
                      - JOIN (JoinDefinedByMetadata(student)) : <gen:1>-id -> <gen:2>
                         - EntityQuerySpaceImpl(uid=<gen:2>, entity=entities.Student)
                            - SQL table alias mapping - student1_
                            - alias suffix - 2_
                            - suffixed key columns - {id1_1_2_}

07:02:02.309 [main] DEBUG	o.h.l.c.p.CollectionLoader: Static select for collection entities.Course.subscriptions: select subscripti0_.course_id as course_i2_2_0_, subscripti0_.student_id as student_3_2_0_, subscripti0_.course_id as course_i2_2_1_, subscripti0_.student_id as student_3_2_1_, subscripti0_.subscription_date as subscrip1_2_1_, student1_.id as id1_1_2_, student1_.age as age2_1_2_, student1_.name as name3_1_2_, student1_.registration_date as registra4_1_2_ from Subscriptions subscripti0_ inner join Students student1_ on subscripti0_.student_id=student1_.id where subscripti0_.course_id=?
07:02:02.320 [main] TRACE	o.h.m.i.MetadataContext: Wrapping up metadata context...
07:02:02.320 [main] TRACE	o.h.m.i.MetadataContext: Starting entity [entities.Teacher]
07:02:02.320 [main] TRACE	o.h.m.i.AttributeFactory: Building identifier attribute [Teacher.id]
07:02:02.321 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [id]
07:02:02.321 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Teacher.id]
07:02:02.321 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Teacher.age]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [age]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Teacher.age]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Teacher.courses]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [courses]
07:02:02.324 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.util.List entities.Teacher.courses]
07:02:02.325 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=java.util.Collection(entities.Teacher.courses), class=org.hibernate.type.BagType]
07:02:02.327 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Teacher.name]
07:02:02.327 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [name]
07:02:02.327 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.lang.String entities.Teacher.name]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=string, class=org.hibernate.type.StringType]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Teacher.salary]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [salary]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Teacher.salary]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.328 [main] TRACE	o.h.m.i.MetadataContext: Completed entity [entities.Teacher]
07:02:02.328 [main] TRACE	o.h.m.i.MetadataContext: Starting entity [entities.Subscription]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory: Building identifier attribute [Subscription.key]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [key]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private entities.Subscription$Key entities.Subscription.key]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=component[course,student], class=org.hibernate.type.ComponentType]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [unknown.course]
07:02:02.328 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [course]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [protected entities.Course entities.Subscription$Key.course]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=entities.Course, class=org.hibernate.type.ManyToOneType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [unknown.student]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [student]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [protected entities.Student entities.Subscription$Key.student]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=entities.Student, class=org.hibernate.type.ManyToOneType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Subscription.subscriptionDate]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [subscriptionDate]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.util.Date entities.Subscription.subscriptionDate]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=timestamp, class=org.hibernate.type.TimestampType]
07:02:02.329 [main] TRACE	o.h.m.i.MetadataContext: Completed entity [entities.Subscription]
07:02:02.329 [main] TRACE	o.h.m.i.MetadataContext: Starting entity [entities.Student]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building identifier attribute [Student.id]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [id]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Student.id]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Student.age]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [age]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Student.age]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Student.courses]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [courses]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.util.List entities.Student.courses]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=java.util.Collection(entities.Student.courses), class=org.hibernate.type.BagType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Student.name]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [name]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.lang.String entities.Student.name]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=string, class=org.hibernate.type.StringType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Student.registrationDate]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [registrationDate]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [java.util.Date entities.Student.registrationDate]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=timestamp, class=org.hibernate.type.TimestampType]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Student.subscriptions]
07:02:02.329 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [subscriptions]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.util.List entities.Student.subscriptions]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=java.util.Collection(entities.Student.subscriptions), class=org.hibernate.type.BagType]
07:02:02.330 [main] TRACE	o.h.m.i.MetadataContext: Completed entity [entities.Student]
07:02:02.330 [main] TRACE	o.h.m.i.MetadataContext: Starting entity [entities.Course]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Building identifier attribute [Course.id]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [id]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Course.id]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Course.description]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [description]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.lang.String entities.Course.description]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=string, class=org.hibernate.type.StringType]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Course.duration]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [duration]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Course.duration]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=integer, class=org.hibernate.type.IntegerType]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Course.name]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [name]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private java.lang.String entities.Course.name]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined type [name=string, class=org.hibernate.type.StringType]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Building attribute [Course.price]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory: Starting attribute metadata determination [price]
07:02:02.330 [main] TRACE	o.h.m.i.AttributeFactory:     Determined member [private int entities.Course.price]
